Date,Close/Last,Volume,Open,High,Low,Company
01/30/2020,"172,78",51597470,"174,05"," 174,05"," 170,79",Microsoft
01/29/2020,"168,04",35127770,"167,84"," 168,75"," 165,69",Microsoft
01/28/2020,"165,46",24899940,"163,78"," 165,75"," 163,07",Microsoft
01/27/2020,"162,28",32078070,"161,15"," 163,38"," 160,20",Microsoft
01/24/2020,"165,04",24918120,"167,51"," 167,53"," 164,45",Microsoft
01/23/2020,"166,72",19680770,"166,19"," 166,80"," 165,27",Microsoft
01/22/2020,"165,70",24138780,"167,40"," 167,49"," 165,68",Microsoft
01/21/2020,"166,50",29517190,"166,68"," 168,19"," 166,43",Microsoft
01/17/2020,"167,10",34371660,"167,42"," 167,47"," 165,43",Microsoft
01/16/2020,"166,17",23865360,"164,35"," 166,24"," 164,03",Microsoft
01/15/2020,"163,18",21417870,"162,62"," 163,94"," 162,57",Microsoft
01/14/2020,"162,13",23500780,"163,39"," 163,60"," 161,72",Microsoft
01/13/2020,"163,28",21637010,"161,76"," 163,31"," 161,26",Microsoft
01/10/2020,"161,34",20733950,"162,82"," 163,22"," 161,18",Microsoft
01/09/2020,"162,09",21399950,"161,84"," 162,22"," 161,03",Microsoft
01/08/2020,"160,09",27762030,"158,93"," 160,80"," 157,95",Microsoft
01/07/2020,"157,58",21881740,"159,32"," 159,67"," 157,32",Microsoft
01/06/2020,"159,03",20826700,"157,08"," 159,10"," 156,51",Microsoft
01/03/2020,"158,62",21121680,"158,32"," 159,94"," 158,06",Microsoft
01/02/2020,"160,62",22634550,"158,78"," 160,73"," 158,33",Microsoft
12/31/2019,"157,70",18393380,"156,77"," 157,77"," 156,45",Microsoft
12/30/2019,"157,59",16356720,"158,99"," 159,02"," 156,73",Microsoft
12/27/2019,"158,96",18414350,"159,45"," 159,55"," 158,22",Microsoft
12/26/2019,"158,67",14526930,"157,56"," 158,73"," 157,40",Microsoft
12/24/2019,"157,38",8989150,"157,48"," 157,71"," 157,12",Microsoft
12/23/2019,"157,41",17726280,"158,12"," 158,12"," 157,27",Microsoft
12/20/2019,"157,41",53599610,"157,35"," 158,49"," 156,29",Microsoft
12/19/2019,"155,71",25813830,"154,00"," 155,77"," 153,75",Microsoft
12/18/2019,"154,37",24132380,"154,30"," 155,48"," 154,18",Microsoft
12/17/2019,"154,69",25443530,"155,45"," 155,71"," 154,45",Microsoft
12/16/2019,"155,53",24152770,"155,11"," 155,90"," 154,82",Microsoft
12/13/2019,"154,53",23850060,"153,00"," 154,89"," 152,83",Microsoft
12/12/2019,"153,24",24645370,"151,65"," 153,44"," 151,02",Microsoft
12/11/2019,"151,70",18860000,"151,54"," 151,87"," 150,33",Microsoft
12/10/2019,"151,13",16481060,"151,29"," 151,89"," 150,76",Microsoft
12/09/2019,"151,36",16741350,"151,07"," 152,21"," 150,91",Microsoft
12/06/2019,"151,75",16410400,"150,99"," 151,87"," 150,27",Microsoft
12/05/2019,"149,93",17880600,"150,05"," 150,32"," 149,48",Microsoft
12/04/2019,"149,85",17580620,"150,14"," 150,18"," 149,20",Microsoft
12/03/2019,"149,31",25192150,"147,49"," 149,43"," 146,65",Microsoft
12/02/2019,"149,55",27473620,"151,81"," 151,83"," 148,32",Microsoft
11/29/2019,"151,38",11977300,"152,10"," 152,30"," 151,28",Microsoft
11/27/2019,"152,32",15201290,"152,33"," 152,50"," 151,52",Microsoft
11/26/2019,"152,03",24635100,"151,36"," 152,42"," 151,32",Microsoft
11/25/2019,"151,23",22428590,"150,00"," 151,35"," 149,92",Microsoft
11/22/2019,"149,59",15841680,"150,07"," 150,30"," 148,82",Microsoft
11/21/2019,"149,48",18576080,"149,40"," 149,80"," 148,50",Microsoft
11/20/2019,"149,62",25720060,"150,31"," 150,84"," 148,46",Microsoft
11/19/2019,"150,39",23960160,"150,88"," 151,33"," 150,19",Microsoft
11/18/2019,"150,34",21554760,"150,07"," 150,55"," 148,98",Microsoft
11/15/2019,"149,97",23508810,"148,93"," 149,99"," 148,27",Microsoft
11/14/2019,"148,06",19755100,"147,02"," 148,41"," 147,00",Microsoft
11/13/2019,"147,31",17444230,"146,74"," 147,46"," 146,28",Microsoft
11/12/2019,"147,07",18648710,"146,28"," 147,57"," 146,06",Microsoft
11/11/2019,"146,11",14370180,"145,34"," 146,42"," 144,73",Microsoft
11/08/2019,"145,96",16752940,"143,98"," 145,99"," 143,76",Microsoft
11/07/2019,"144,26",17786720,"143,84"," 144,88"," 143,77",Microsoft
11/06/2019,"144,06",16575800,"144,37"," 144,52"," 143,20",Microsoft
11/05/2019,"144,46",18250170,"144,97"," 145,02"," 143,91",Microsoft
11/04/2019,"144,55",16912000,"144,83"," 145,00"," 144,16",Microsoft
11/01/2019,"143,72",33128370,"144,26"," 144,42"," 142,97",Microsoft
10/31/2019,"143,37",24605140,"144,90"," 144,93"," 142,99",Microsoft
10/30/2019,"144,61",18496590,"143,52"," 145,00"," 142,79",Microsoft
10/29/2019,"142,83",20589470,"144,08"," 144,50"," 142,65",Microsoft
10/28/2019,"144,19",35280140,"144,40"," 145,67"," 143,51",Microsoft
10/25/2019,"140,73",25959720,"139,34"," 141,14"," 139,20",Microsoft
10/24/2019,"139,94",37278400,"139,39"," 140,42"," 138,67",Microsoft
10/23/2019,"137,24",31380310,"136,88"," 137,45"," 135,61",Microsoft
10/22/2019,"136,37",27935270,"138,97"," 140,01"," 136,26",Microsoft
10/21/2019,"138,43",20716040,"138,45"," 138,50"," 137,01",Microsoft
10/18/2019,"137,41",32284430,"139,76"," 140,00"," 136,56",Microsoft
10/17/2019,"139,69",22102800,"140,95"," 141,42"," 139,02",Microsoft
10/16/2019,"140,41",20841690,"140,79"," 140,99"," 139,53",Microsoft
10/15/2019,"141,57",19917760,"140,06"," 141,79"," 139,81",Microsoft
10/14/2019,"139,55",13591640,"139,69"," 140,29"," 139,52",Microsoft
10/11/2019,"139,68",25551070,"140,12"," 141,03"," 139,50",Microsoft
10/10/2019,"139,10",18396610,"138,49"," 139,67"," 138,25",Microsoft
10/09/2019,"138,24",20178480,"137,46"," 138,70"," 136,97",Microsoft
10/08/2019,"135,67",26783340,"137,08"," 137,76"," 135,62",Microsoft
10/07/2019,"137,12",16601280,"137,14"," 138,18"," 137,02",Microsoft
10/04/2019,"138,12",23839550,"136,75"," 138,25"," 136,42",Microsoft
10/03/2019,"136,28",26379800,"134,95"," 136,75"," 133,22",Microsoft
10/02/2019,"134,65",32001760,"136,25"," 136,37"," 133,58",Microsoft
10/01/2019,"137,07",22581930,"139,66"," 140,25"," 137,00",Microsoft
09/30/2019,"139,03",18430390,"138,05"," 139,22"," 137,78",Microsoft
09/27/2019,"137,73",22498960,"140,15"," 140,36"," 136,65",Microsoft
09/26/2019,"139,54",17813510,"139,44"," 140,18"," 138,44",Microsoft
09/25/2019,"139,36",22544050,"137,50"," 139,96"," 136,03",Microsoft
09/24/2019,"137,38",30016670,"140,36"," 140,69"," 136,88",Microsoft
09/23/2019,"139,14",17408370,"139,23"," 139,63"," 138,44",Microsoft
09/20/2019,"139,44",40040770,"141,01"," 141,65"," 138,25",Microsoft
09/19/2019,"141,07",36095410,"140,30"," 142,37"," 140,07",Microsoft
09/18/2019,"138,52",24473390,"137,36"," 138,67"," 136,53",Microsoft
09/17/2019,"137,39",17976290,"136,96"," 137,52"," 136,43",Microsoft
09/16/2024,"116,78",248772300,"116,79"," 118,18"," 114,36",Nvidia
09/13/2024,"119,10",238358300,"119,08"," 119,95"," 117,60",Nvidia
09/12/2024,"119,14",367100500,"116,84"," 120,79"," 115,38",Nvidia
09/11/2024,"116,91",441422400,"109,39"," 117,19"," 107,42",Nvidia
09/10/2024,"108,10",268283700,"107,81"," 109,40"," 104,95",Nvidia
09/09/2024,"106,47",273912000,"104,88"," 106,55"," 103,69",Nvidia
09/06/2024,"102,83",413638100,"108,04"," 108,15"," 100,95",Nvidia
09/05/2024,"107,21",306850700,"104,98"," 109,65"," 104,76",Nvidia
09/04/2024,"106,21",372470300,"105,41"," 113,27"," 104,12",Nvidia
09/03/2024,"108,00",477155100,"116,01"," 116,21"," 107,29",Nvidia
08/30/2024,"119,37",333751600,"119,53"," 121,75"," 117,22",Nvidia
08/29/2024,"117,59",453023300,"121,36"," 124,43"," 116,71",Nvidia
08/28/2024,"125,61",448101100,"128,12"," 128,33"," 122,64",Nvidia
08/27/2024,"128,30",303134600,"125,05"," 129,20"," 123,88",Nvidia
08/26/2024,"126,46",331964700,"129,57"," 131,26"," 124,37",Nvidia
08/23/2024,"129,37",323230300,"125,86"," 129,60"," 125,22",Nvidia
08/22/2024,"123,74",376189100,"130,02"," 130,75"," 123,10",Nvidia
08/21/2024,"128,50",257883600,"127,31"," 129,35"," 126,66",Nvidia
08/20/2024,"127,25",300087400,"128,40"," 129,88"," 125,89",Nvidia
08/19/2024,"130,00",318333600,"124,28"," 130,00"," 123,42",Nvidia
08/16/2024,"124,58",302589900,"121,94"," 125,00"," 121,18",Nvidia
08/15/2024,"122,86",318086700,"118,76"," 123,24"," 117,47",Nvidia
08/14/2024,"118,08",339246400,"118,53"," 118,60"," 114,07",Nvidia
08/13/2024,"116,14",312646700,"112,44"," 116,23"," 111,58",Nvidia
08/12/2024,"109,02",325559900,"106,32"," 111,07"," 106,26",Nvidia
08/09/2024,"104,75",290844200,"105,64"," 106,60"," 103,43",Nvidia
08/08/2024,"104,97",391910000,"102,00"," 105,50"," 97,52",Nvidia
08/07/2024,"98,91",411440400,"107,81"," 108,80"," 98,69",Nvidia
08/06/2024,"104,25",409012100,"103,84"," 107,71"," 100,55",Nvidia
08/05/2024,"100,45",552842400,"92,06"," 103,41"," 90,69",Nvidia
08/02/2024,"107,27",482027500,"103,76"," 108,72"," 101,37",Nvidia
08/01/2024,"109,21",523462300,"117,53"," 120,16"," 106,81",Nvidia
07/31/2024,"117,02",473174200,"112,90"," 118,34"," 110,88",Nvidia
07/30/2024,"103,73",486833300,"111,52"," 111,99"," 102,54",Nvidia
07/29/2024,"111,59",248152100,"113,69"," 116,28"," 111,30",Nvidia
07/26/2024,"113,06",293399100,"116,19"," 116,20"," 111,58",Nvidia
07/25/2024,"112,28",460067000,"113,04"," 116,63"," 106,30",Nvidia
07/24/2024,"114,25",327776900,"119,17"," 119,95"," 113,44",Nvidia
07/23/2024,"122,59",173911000,"122,78"," 124,69"," 122,10",Nvidia
07/22/2024,"123,54",258068900,"120,35"," 124,07"," 119,86",Nvidia
07/19/2024,"117,93",217223800,"120,35"," 121,60"," 117,37",Nvidia
07/18/2024,"121,09",320979500,"121,85"," 122,40"," 116,56",Nvidia
07/17/2024,"117,99",390086200,"121,35"," 121,85"," 116,72",Nvidia
07/16/2024,"126,36",214769500,"128,44"," 129,04"," 124,58",Nvidia
07/15/2024,"128,44",208326200,"130,56"," 131,39"," 127,18",Nvidia
07/12/2024,"129,24",252680500,"128,26"," 131,92"," 127,22",Nvidia
07/11/2024,"127,40",374782700,"135,75"," 136,15"," 127,05",Nvidia
07/10/2024,"134,91",248978600,"134,03"," 135,10"," 132,42",Nvidia
07/09/2024,"131,38",287020800,"130,35"," 133,82"," 128,65",Nvidia
07/08/2024,"128,20",237677300,"127,49"," 130,77"," 127,04",Nvidia
07/05/2024,"125,83",214176700,"127,38"," 128,85"," 125,68",Nvidia
07/03/2024,"128,28",215749000,"121,66"," 128,28"," 121,36",Nvidia
07/02/2024,"122,67",218374000,"121,13"," 123,41"," 121,03",Nvidia
07/01/2024,"124,30",284885500,"123,47"," 124,84"," 118,83",Nvidia
06/28/2024,"123,54",315516700,"124,58"," 127,71"," 122,75",Nvidia
06/27/2024,"123,99",252571700,"124,10"," 126,41"," 122,92",Nvidia
06/26/2024,"126,40",362975900,"126,13"," 128,12"," 122,60",Nvidia
06/25/2024,"126,09",425787500,"121,20"," 126,50"," 119,32",Nvidia
06/24/2024,"118,11",476060900,"123,24"," 124,46"," 118,04",Nvidia
06/21/2024,"126,57",655484700,"127,12"," 130,63"," 124,30",Nvidia
06/20/2024,"130,78",517768400,"139,80"," 140,76"," 129,52",Nvidia
06/18/2024,"135,58",294335100,"131,14"," 136,33"," 130,69",Nvidia
06/17/2024,"130,98",288504400,"132,99"," 133,73"," 129,58",Nvidia
06/14/2024,"131,88",309320400,"129,96"," 132,84"," 128,32",Nvidia
06/13/2024,"129,61",260704500,"129,39"," 129,80"," 127,16",Nvidia
06/12/2024,"125,20",299595000,"123,06"," 126,88"," 122,57",Nvidia
06/11/2024,"120,91",222551200,"121,77"," 122,87"," 118,74",Nvidia
06/10/2024,"121,79",314162700,"120,37"," 123,10"," 117,01",Nvidia
06/07/2024,"120,89",412385800,"119,77"," 121,69"," 118,02",Nvidia
06/06/2024,"121,00",664696200,"124,05"," 125,59"," 118,32",Nvidia
06/05/2024,"122,44",528401800,"118,37"," 122,45"," 117,47",Nvidia
06/04/2024,"116,44",403324000,"115,72"," 116,60"," 114,05",Nvidia
06/03/2024,"115,00",438391800,"113,62"," 115,00"," 112,00",Nvidia
05/31/2024,"109,63",613262500,"112,52"," 112,72"," 106,94",Nvidia
05/30/2024,"110,50",487350300,"114,65"," 115,82"," 109,66",Nvidia
05/29/2024,"114,83",557441900,"113,05"," 115,49"," 110,90",Nvidia
05/28/2024,"113,90",652727900,"110,24"," 114,94"," 109,88",Nvidia
05/24/2024,"106,47",429493700,"104,45"," 106,47"," 103,00",Nvidia
05/23/2024,"103,80",835065300,"102,03"," 106,32"," 101,52",Nvidia
05/22/2024,"94,95",548648000,"95,46"," 96,02"," 93,25",Nvidia
05/21/2024,"95,39",328946500,"93,60"," 95,40"," 93,18",Nvidia
05/20/2024,"94,78",318764500,"93,75"," 95,20"," 93,44",Nvidia
05/17/2024,"92,48",359691000,"94,37"," 94,74"," 91,81",Nvidia
05/16/2024,"94,36",323951800,"94,91"," 95,82"," 94,10",Nvidia
05/15/2024,"94,63",417735500,"92,47"," 94,86"," 91,60",Nvidia
05/14/2024,"91,36",296507100,"89,60"," 91,65"," 88,93",Nvidia
05/13/2024,"90,40",289680200,"90,48"," 91,00"," 88,53",Nvidia
05/10/2024,"89,88",335325400,"90,30"," 91,40"," 89,23",Nvidia
05/09/2024,"88,75",378012700,"90,53"," 91,07"," 88,23",Nvidia
05/08/2024,"90,41",325721000,"89,48"," 91,19"," 89,42",Nvidia
05/07/2024,"90,55",437341600,"91,10"," 91,78"," 89,01",Nvidia
05/06/2024,"92,14",376202600,"89,39"," 92,22"," 89,06",Nvidia
05/03/2024,"88,79",398340700,"87,79"," 89,28"," 87,04",Nvidia
05/02/2024,"85,82",377897500,"84,45"," 86,24"," 83,20",Nvidia
05/01/2024,"83,04",559863200,"85,08"," 86,00"," 81,25",Nvidia
04/30/2024,"86,40",363708700,"87,24"," 88,82"," 86,30",Nvidia
04/29/2024,"87,76",388970800,"87,59"," 87,99"," 85,27",Nvidia
04/26/2024,"87,73",551010800,"83,82"," 88,33"," 83,39",Nvidia
04/25/2024,"82,63",424640700,"78,87"," 83,32"," 78,22",Nvidia
04/24/2024,"79,68",512207500,"83,95"," 84,08"," 79,18",Nvidia
04/23/2024,"82,42",438559400,"80,77"," 82,77"," 80,26",Nvidia
04/22/2024,"79,52",596340500,"78,10"," 80,07"," 76,40",Nvidia
04/19/2024,"76,20",875198000,"83,15"," 84,32"," 75,61",Nvidia
04/18/2024,"84,67",447260300,"84,97"," 86,19"," 82,40",Nvidia
04/17/2024,"84,03",495399500,"88,34"," 88,78"," 83,95",Nvidia
04/16/2024,"87,42",370453000,"86,43"," 88,12"," 86,06",Nvidia
04/15/2024,"86,00",443077000,"89,10"," 90,61"," 85,93",Nvidia
04/12/2024,"88,19",426804800,"89,70"," 90,17"," 87,53",Nvidia
04/11/2024,"90,62",431637300,"87,42"," 90,74"," 86,93",Nvidia
04/10/2024,"87,04",431928500,"83,93"," 87,40"," 83,71",Nvidia
04/09/2024,"85,35",503547400,"87,44"," 87,64"," 83,02",Nvidia
04/08/2024,"87,13",283220000,"88,70"," 88,83"," 86,73",Nvidia
04/05/2024,"88,01",399678500,"86,87"," 88,48"," 85,93",Nvidia
04/04/2024,"85,91",434964900,"90,41"," 90,63"," 85,88",Nvidia
04/03/2024,"88,96",370066600,"88,48"," 90,37"," 88,40",Nvidia
04/02/2024,"89,45",433063600,"88,45"," 90,09"," 87,62",Nvidia
04/01/2024,"90,36",452441500,"90,30"," 92,22"," 89,20",Nvidia
03/28/2024,"90,36",435212300,"90,00"," 91,30"," 89,19",Nvidia
03/27/2024,"90,25",586067200,"93,11"," 93,24"," 89,12",Nvidia
03/26/2024,"92,56",513647600,"95,85"," 96,38"," 92,50",Nvidia
03/25/2024,"95,00",552136100,"93,94"," 96,77"," 93,51",Nvidia
03/22/2024,"94,29",586719400,"91,14"," 94,78"," 90,83",Nvidia
03/21/2024,"91,44",480372300,"92,30"," 92,65"," 90,41",Nvidia
03/20/2024,"90,37",479062800,"89,80"," 90,41"," 88,22",Nvidia
03/19/2024,"89,40",672171300,"86,70"," 90,54"," 85,01",Nvidia
03/18/2024,"88,45",668975900,"90,39"," 92,41"," 87,08",Nvidia
03/15/2024,"87,84",642086200,"86,93"," 89,55"," 86,26",Nvidia
03/14/2024,"87,94",602318200,"89,58"," 90,65"," 86,60",Nvidia
03/13/2024,"90,89",635712900,"91,06"," 91,50"," 88,44",Nvidia
03/12/2024,"91,91",668075200,"88,05"," 91,96"," 86,15",Nvidia
03/11/2024,"85,77",678364100,"86,43"," 88,80"," 84,17",Nvidia
03/08/2024,"87,53",1142269000,"95,14"," 97,40"," 86,51",Nvidia
03/07/2024,"92,67",608119200,"90,16"," 92,77"," 89,60",Nvidia
03/06/2024,"88,70",582520300,"88,02"," 89,72"," 87,03",Nvidia
03/05/2024,"85,96",520639300,"85,27"," 86,10"," 83,42",Nvidia
03/04/2024,"85,24",615616500,"84,13"," 87,69"," 83,72",Nvidia
03/01/2024,"82,28",479135100,"80,00"," 82,30"," 79,44",Nvidia
02/29/2024,"79,11",507289000,"79,09"," 79,99"," 78,35",Nvidia
02/28/2024,"77,66",393110400,"77,62"," 78,93"," 77,12",Nvidia
02/27/2024,"78,70",391705200,"79,38"," 79,48"," 77,16",Nvidia
02/26/2024,"79,09",503972700,"79,70"," 80,65"," 78,50",Nvidia
02/23/2024,"78,82",829388400,"80,79"," 82,39"," 77,57",Nvidia
02/22/2024,"78,54",865099700,"75,03"," 78,58"," 74,22",Nvidia
02/21/2024,"67,47",690298100,"68,01"," 68,89"," 66,25",Nvidia
02/20/2024,"69,45",704833100,"71,95"," 71,96"," 67,73",Nvidia
02/16/2024,"72,61",495326600,"74,10"," 74,40"," 72,50",Nvidia
02/15/2024,"72,66",420121800,"73,87"," 73,97"," 72,40",Nvidia
02/14/2024,"73,90",504917400,"73,20"," 74,24"," 71,94",Nvidia
02/13/2024,"72,13",602580200,"70,40"," 73,45"," 69,62",Nvidia
02/12/2024,"72,25",613710200,"72,60"," 74,61"," 71,25",Nvidia
02/09/2024,"72,13",436636900,"70,53"," 72,19"," 70,21",Nvidia
02/08/2024,"69,64",414422100,"70,07"," 70,79"," 69,45",Nvidia
02/07/2024,"70,10",495574600,"68,32"," 70,22"," 67,60",Nvidia
02/06/2024,"68,22",683111400,"69,63"," 69,75"," 66,30",Nvidia
02/05/2024,"69,33",680078000,"68,22"," 69,50"," 67,20",Nvidia
02/02/2024,"66,16",476577700,"63,97"," 66,60"," 63,69",Nvidia
02/01/2024,"63,03",369145800,"62,10"," 63,19"," 61,65",Nvidia
01/31/2024,"61,53",453794900,"61,44"," 62,27"," 60,70",Nvidia
01/30/2024,"62,77",410735300,"62,90"," 63,49"," 62,26",Nvidia
01/29/2024,"62,47",348733000,"61,23"," 62,49"," 60,91",Nvidia
01/26/2024,"61,03",390308600,"60,96"," 61,78"," 60,57",Nvidia
01/25/2024,"61,62",482776800,"62,35"," 62,72"," 60,85",Nvidia
01/24/2024,"61,36",560270800,"60,30"," 62,85"," 59,94",Nvidia
01/23/2024,"59,87",294654500,"59,57"," 59,91"," 58,59",Nvidia
01/22/2024,"59,65",452954600,"60,05"," 60,33"," 59,07",Nvidia
01/19/2024,"59,49",543501500,"57,99"," 59,50"," 57,23",Nvidia
01/18/2024,"57,11",491650400,"57,26"," 57,60"," 56,11",Nvidia
01/17/2024,"56,05",474394400,"56,35"," 56,47"," 54,74",Nvidia
01/16/2024,"56,38",449579700,"55,02"," 56,84"," 54,90",Nvidia
01/12/2024,"54,71",352993600,"54,62"," 54,97"," 54,33",Nvidia
01/11/2024,"54,82",596758800,"55,00"," 55,35"," 53,56",Nvidia
01/10/2024,"54,35",533795800,"53,62"," 54,60"," 53,49",Nvidia
01/09/2024,"53,14",773100100,"52,40"," 54,33"," 51,69",Nvidia
01/08/2024,"52,25",642509900,"49,51"," 52,27"," 49,48",Nvidia
01/05/2024,"49,10",415039300,"48,46"," 49,55"," 48,31",Nvidia
01/04/2024,"48,00",306534900,"47,77"," 48,50"," 47,51",Nvidia
01/03/2024,"47,57",320896200,"47,48"," 48,18"," 47,32",Nvidia
01/02/2024,"48,17",411254200,"49,24"," 49,30"," 47,59",Nvidia
12/29/2023,"49,52",389293300,"49,81"," 50,00"," 48,75",Nvidia
12/28/2023,"49,52",246587500,"49,64"," 49,88"," 49,41",Nvidia
12/27/2023,"49,42",233648000,"49,51"," 49,68"," 49,09",Nvidia
12/26/2023,"49,28",244199500,"48,97"," 49,60"," 48,96",Nvidia
12/22/2023,"48,83",252506800,"49,20"," 49,38"," 48,47",Nvidia
12/21/2023,"48,99",300425400,"48,81"," 49,09"," 48,42",Nvidia
12/20/2023,"48,11",397894400,"49,66"," 50,00"," 48,10",Nvidia
12/19/2023,"49,60",464444500,"49,42"," 49,70"," 48,90",Nvidia
12/18/2023,"50,08",412587200,"49,40"," 50,43"," 49,15",Nvidia
12/15/2023,"48,89",479947600,"48,19"," 49,40"," 48,12",Nvidia
12/14/2023,"48,35",391231700,"48,39"," 48,67"," 47,42",Nvidia
12/13/2023,"48,09",447791900,"47,63"," 48,59"," 47,61",Nvidia
12/12/2023,"47,66",372386900,"46,05"," 47,67"," 46,05",Nvidia
12/11/2023,"46,63",509728100,"47,49"," 47,53"," 45,83",Nvidia
12/08/2023,"47,51",359223700,"46,59"," 47,74"," 46,55",Nvidia
12/07/2023,"46,60",350822600,"45,70"," 46,63"," 45,60",Nvidia
12/06/2023,"45,50",380589600,"47,21"," 47,39"," 45,41",Nvidia
12/05/2023,"46,57",371717600,"45,47"," 46,60"," 45,27",Nvidia
12/04/2023,"45,51",437543400,"46,08"," 46,08"," 45,01",Nvidia
12/01/2023,"46,77",369317000,"46,52"," 47,20"," 46,19",Nvidia
11/30/2023,"46,77",526246600,"48,02"," 48,11"," 46,42",Nvidia
11/29/2023,"48,14",382004700,"48,38"," 48,76"," 47,86",Nvidia
11/28/2023,"47,82",401490900,"48,24"," 48,32"," 47,47",Nvidia
11/27/2023,"48,24",395661900,"47,80"," 48,53"," 47,65",Nvidia
11/24/2023,"47,78",294644600,"48,47"," 48,92"," 47,74",Nvidia
11/22/2023,"48,72",900642300,"49,85"," 50,33"," 47,69",Nvidia
11/21/2023,"49,94",565746900,"50,13"," 50,52"," 49,22",Nvidia
11/20/2023,"50,41",416142600,"49,31"," 50,55"," 49,18",Nvidia
11/17/2023,"49,30",325896900,"49,52"," 49,72"," 49,01",Nvidia
11/16/2023,"49,48",339756200,"48,68"," 49,52"," 48,33",Nvidia
11/15/2023,"48,89",475497400,"49,94"," 49,96"," 48,20",Nvidia
11/14/2023,"49,66",416953900,"49,68"," 49,83"," 49,04",Nvidia
11/13/2023,"48,62",384135700,"48,32"," 49,12"," 48,10",Nvidia
11/10/2023,"48,34",422441600,"47,50"," 48,47"," 47,28",Nvidia
11/09/2023,"46,95",540496000,"47,47"," 48,23"," 46,75",Nvidia
11/08/2023,"46,57",346718900,"46,10"," 46,87"," 45,97",Nvidia
11/07/2023,"45,95",343165500,"45,72"," 46,22"," 45,16",Nvidia
11/06/2023,"45,75",400733400,"45,28"," 45,94"," 44,90",Nvidia
11/03/2023,"45,01",424609600,"44,02"," 45,31"," 43,72",Nvidia
11/02/2023,"43,51",409171900,"43,33"," 43,88"," 42,89",Nvidia
11/01/2023,"42,33",437592900,"40,88"," 42,38"," 40,87",Nvidia
10/31/2023,"40,78",517968700,"40,45"," 40,88"," 39,23",Nvidia
10/30/2023,"41,16",388028100,"41,09"," 41,77"," 40,48",Nvidia
10/27/2023,"40,50",416784400,"41,13"," 41,21"," 40,02",Nvidia
10/26/2023,"40,33",541001300,"41,85"," 42,26"," 39,88",Nvidia
10/25/2023,"41,78",398379200,"43,40"," 43,65"," 41,55",Nvidia
10/24/2023,"43,66",401463400,"43,08"," 43,70"," 42,69",Nvidia
10/23/2023,"42,98",478530500,"41,23"," 43,25"," 40,95",Nvidia
10/20/2023,"41,39",477266100,"41,89"," 42,47"," 41,08",Nvidia
10/19/2023,"42,10",501233100,"42,81"," 43,30"," 41,88",Nvidia
10/18/2023,"42,20",627294300,"42,59"," 43,22"," 41,83",Nvidia
10/17/2023,"43,94",812332700,"44,00"," 44,75"," 42,48",Nvidia
10/16/2023,"46,09",375099200,"45,06"," 46,23"," 44,91",Nvidia
10/13/2023,"45,46",475426000,"46,96"," 47,12"," 45,28",Nvidia
10/12/2023,"46,95",481325000,"46,78"," 47,61"," 46,33",Nvidia
10/11/2023,"46,81",378136900,"46,20"," 46,86"," 46,05",Nvidia
10/10/2023,"45,80",368582100,"45,31"," 46,26"," 45,09",Nvidia
10/09/2023,"45,27",409674700,"44,84"," 45,60"," 44,37",Nvidia
10/06/2023,"45,76",434436000,"44,19"," 45,79"," 44,03",Nvidia
10/05/2023,"44,69",393483100,"44,05"," 44,90"," 43,89",Nvidia
10/04/2023,"44,04",361820900,"43,74"," 44,14"," 43,29",Nvidia
10/03/2023,"43,52",470849500,"44,81"," 45,13"," 43,25",Nvidia
10/02/2023,"44,78",433298200,"44,03"," 45,17"," 43,86",Nvidia
09/29/2023,"43,50",397829900,"43,83"," 44,14"," 43,31",Nvidia
09/28/2023,"43,09",424662800,"42,46"," 43,45"," 42,12",Nvidia
09/27/2023,"42,47",444935200,"42,33"," 42,87"," 41,63",Nvidia
09/26/2023,"41,91",402282100,"42,00"," 42,82"," 41,66",Nvidia
09/25/2023,"42,22",419091000,"41,59"," 42,54"," 41,18",Nvidia
09/22/2023,"41,61",479236300,"41,57"," 42,12"," 41,23",Nvidia
09/21/2023,"41,02",450736000,"41,58"," 42,10"," 40,98",Nvidia
09/20/2023,"42,24",367107700,"43,60"," 43,90"," 42,22",Nvidia
09/19/2023,"43,52",373064200,"43,83"," 43,97"," 43,00",Nvidia
09/18/2023,"43,97",500270800,"42,75"," 44,24"," 42,00",Nvidia
09/15/2023,"43,90",506830500,"45,34"," 45,60"," 43,81",Nvidia
09/14/2023,"45,58",370097200,"45,95"," 45,99"," 45,13",Nvidia
09/13/2023,"45,48",398355400,"44,60"," 45,93"," 44,50",Nvidia
09/12/2023,"44,87",349256300,"44,74"," 45,67"," 44,53",Nvidia
09/11/2023,"45,18",473965600,"46,15"," 46,16"," 44,31",Nvidia
09/08/2023,"45,57",473899900,"45,94"," 46,61"," 45,27",Nvidia
09/07/2023,"46,24",433329900,"45,52"," 46,34"," 45,15",Nvidia
09/06/2023,"47,06",468669600,"48,44"," 48,55"," 46,58",Nvidia
09/05/2023,"48,55",382652600,"48,22"," 48,85"," 47,86",Nvidia
09/01/2023,"48,51",463830300,"49,76"," 49,80"," 48,14",Nvidia
08/31/2023,"49,35",528569800,"49,38"," 49,74"," 48,96",Nvidia
08/30/2023,"49,26",735206000,"49,04"," 49,93"," 48,42",Nvidia
08/29/2023,"48,78",701397000,"46,67"," 49,08"," 46,39",Nvidia
